DICE,HDRFDST(0.95),VOLSMTY,MUTINF,MAHLNBS,label,weight,id
0.612331,17.464249,0.915329,0.001871,0.53727,56,0.018516315,15
0.416701,30.016662,0.85497,0.000919,0.952748,57,0.014926234,15
0.406866,64.288413,0.997961,0.000744,1.443584,58,0.010626066,15
0.084859,62.849025,0.882464,0.000113,3.779455,59,0.011772296,15
0.648276,3.316625,0.931034,9e-05,0.483758,60,0.0004866075,15
0.54878,43.52011,0.942073,0.000154,0.319661,61,0.0011137904,15
0.205928,59.067758,0.932917,4.8e-05,1.89753,62,0.001232739,15
0.627632,40.669399,0.976316,0.000711,0.68254,63,0.005608602,15
0.084071,29.068884,0.951327,1.3e-05,1.655267,64,0.0007749675,15
0.0,66.513157,0.625869,0.0,27.809945,65,0.0017806229,15
0.202166,8.124038,0.595668,4.3e-05,1.63336,66,0.0005947425,15
0.377535,44.0,0.899636,0.000257,0.801589,67,0.0031178924,15
0.410932,14.696938,0.706686,0.000306,0.731159,68,0.0026096578,15
0.13245,35.1141,0.761589,1.5e-05,0.943001,69,0.00041451748,15
0.166731,43.428102,0.960247,0.000127,2.120318,70,0.004483998,15
0.395313,57.06137,0.865625,0.000775,0.99252,71,0.009984464,15
0.271832,62.201286,0.977676,0.00026,1.747483,72,0.005612206,15
0.002083,17.720045,0.720833,0.0,3.537215,73,0.001247157,15
0.371947,37.549967,0.745147,0.000567,0.975506,74,0.006434032,15
0.352159,29.765752,0.596346,0.000299,0.59049,75,0.0025880309,15
0.157121,21.260292,0.810642,0.000143,1.887469,76,0.0046678274,15
0.212842,10.77033,0.577883,0.000121,1.607443,77,0.0017517869,15
0.276026,68.373972,0.976998,0.00035,1.79102,78,0.0077749062,15
0.088889,29.832868,0.664052,2.2e-05,2.353043,79,0.00091554294,15
0.0,13.190906,0.408516,0.0,3.360443,80,0.0011065814,15
0.244361,6.324555,0.984962,9.2e-05,1.939486,81,0.0018887579,15
0.339726,51.127292,0.846575,9.7e-05,1.134596,82,0.0011137904,15
0.438675,54.405882,0.94897,0.00019,0.836743,83,0.001910385,15
0.431402,15.556349,0.952744,0.000215,0.966009,84,0.0022528125,15
0.043713,53.572381,0.391797,3.8e-05,1.941592,85,0.002616867,15
0.063629,9.273618,0.354256,2.3e-05,2.358739,86,0.00074252696,15
0.061789,55.668663,0.485366,7.1e-05,1.725449,87,0.004303773,15
0.222222,18.466185,0.847458,0.000331,1.591554,88,0.008110125,15
0.280138,9.949874,0.459242,9.6e-05,1.196116,89,0.00072089996,15
0.554567,37.416574,0.839662,0.000886,0.137158,90,0.0069747074,15
0.519971,18.35756,0.904184,0.001373,0.549587,91,0.0137079125,15
0.355076,30.82207,0.646274,0.000724,0.881905,92,0.0077676973,15
0.244638,64.350602,0.713952,0.000339,1.569624,93,0.006059164,15
0.056545,60.091597,0.627225,5e-05,2.618234,94,0.0043181907,15
0.243728,3.0,0.609319,2.9e-05,0.83904,95,0.00030638248,15
0.363636,42.296572,0.736142,0.000128,0.75171,96,0.001196694,15
0.045918,53.40412,0.331633,6e-06,2.207685,97,0.00023429249,15
0.279054,46.335731,0.622129,0.000263,0.821805,98,0.003222423,15
0.772358,39.06405,0.981807,0.025167,0.317516,1,0.21499649,8
0.659878,18.384776,0.818737,0.000962,0.378778,2,0.006895486,8
0.912373,23.622024,0.999902,0.006304,0.199891,3,0.030461997,8
0.736606,23.280893,0.998104,0.003385,0.520058,4,0.021203618,8
0.710542,26.944387,0.932358,0.000892,0.397116,5,0.0052072806,8
0.787008,36.276714,0.938788,0.001843,0.192573,6,0.010099509,8
0.762752,26.925824,0.886714,0.001006,0.536231,7,0.0055788048,8
0.703125,8.774964,0.734375,0.000131,0.820413,8,0.0007222427,8
0.895397,2.828427,0.909344,0.000309,0.167917,9,0.0011621271,8
0.74023,31.591138,0.983908,0.000651,0.445831,10,0.0031802456,8
0.799054,2.44949,0.972419,0.000443,0.490387,11,0.0018338426,8
0.785093,3.605551,0.859627,0.00029,0.329367,12,0.0013642362,8
0.79771,11.0,0.955471,0.000997,0.283448,13,0.0048803394,8
0.773649,39.293765,0.966151,0.025051,0.300947,14,0.21619429,8
0.697713,18.138357,0.863599,0.000958,0.404699,15,0.0061286604,8
0.918916,21.563859,0.979429,0.006477,0.153426,16,0.03163007,8
0.78524,21.954498,0.96005,0.003367,0.374478,17,0.01824926,8
0.793245,27.276363,0.95199,0.001266,0.327887,18,0.006455601,8
0.851337,34.322005,0.945027,0.001553,0.112342,19,0.007329426,8
0.77593,25.70992,0.976517,0.000654,0.378197,20,0.003108913,8
0.76017,32.15587,0.997288,0.000784,0.52944,21,0.0038460167,8
0.747415,3.741657,0.927622,0.000432,0.727509,22,0.0018665367,8
0.680272,4.123106,0.911565,0.000221,0.451943,23,0.0011888769,8
0.813518,12.041595,0.983713,0.00082,0.25806,24,0.0035904082,8
0.925469,3.464102,0.994077,0.001536,0.042507,25,0.0060573276,8
0.912706,3.741657,0.9355,0.001537,0.131906,26,0.0057333587,8
0.93973,2.236068,0.990123,0.001884,0.101002,27,0.007299704,8
0.93449,3.741657,0.977007,0.000939,0.039791,28,0.0033466883,8
0.166887,20.493902,0.895364,4.4e-05,0.663022,29,0.0012394041,8
0.62179,6.164414,0.916031,0.000363,0.914752,30,0.0023212822,8
0.574118,6.164414,0.76549,0.000299,0.477204,31,0.0014504298,8
0.5986,7.483315,0.928777,0.000551,0.504948,32,0.003866822,8
0.104237,11.18034,0.873729,6.8e-05,1.985549,33,0.0039500436,8
0.5,4.690416,0.852713,0.000111,0.759792,34,0.00087976886,8
0.48364,41.243181,0.933624,0.000542,0.73122,35,0.004452344,8
0.548795,45.321077,0.981775,0.001219,0.903424,36,0.009927122,8
0.615031,60.41523,0.920757,0.000868,0.441081,37,0.006274298,8
0.527226,3.741657,0.841832,0.000245,0.770124,38,0.0014474576,8
0.057753,34.132096,0.844592,7e-05,3.014962,39,0.009811207,8
0.640266,28.442925,0.943095,0.000723,0.240641,40,0.0047198413,8
0.492778,11.445523,0.995327,0.000775,0.73602,41,0.0070292344,8
0.633549,10.198039,0.99424,0.000665,0.163053,42,0.0041521527,8
0.592512,67.253253,0.938616,0.000954,0.486513,43,0.0064080465,8
0.339207,30.083218,0.96696,0.000117,0.764979,44,0.0013047924,8
0.518671,13.601471,0.882494,0.000545,0.707137,45,0.0038281835,8
0.407179,7.348469,0.990769,0.000284,0.952494,46,0.0028711376,8
0.502744,48.538644,0.904501,0.000186,0.475193,47,0.0012245432,8
0.575377,5.91608,0.845477,0.000362,0.652207,48,0.0020002853,8
0.134715,16.431677,0.953368,7.1e-05,2.413625,49,0.0027017228,8
0.460583,53.99074,0.880639,0.000979,0.759958,50,0.011246775,8
0.458863,11.0,0.975251,0.000259,0.631076,51,0.002166728,8
0.589854,31.44837,0.978294,0.001524,0.323042,52,0.011520217,8
0.691592,9.273618,0.94498,0.001494,0.201708,53,0.009603153,8
0.674539,3.741657,0.943173,0.000379,0.27739,54,0.0018992308,8
0.589087,38.065733,0.942591,0.001491,0.794934,55,0.010833641,8
0.651497,14.071247,0.973919,0.001993,0.134336,56,0.013484836,8
0.517537,23.259407,0.962537,0.001473,0.967544,57,0.013172756,8
0.661685,63.474404,0.942255,0.001363,0.421812,58,0.008244861,8
0.605901,60.9508,0.957764,0.001317,0.736217,59,0.009166241,8
0.200913,11.18034,0.767123,1.8e-05,1.508507,60,0.00040124595,8
0.557377,2.828427,0.977645,0.00016,0.497479,61,0.0010194619,8
0.39375,57.297469,0.975,0.000102,1.372457,62,0.00092732394,8
0.675958,38.131352,0.965157,0.000872,0.199528,63,0.0049397834,8
0.155019,25.179357,0.559085,4.3e-05,0.896297,64,0.001685233,8
0.516073,6.164414,0.924414,0.000237,1.162476,65,0.001839787,8
0.618135,5.0,0.945083,0.000208,0.775115,66,0.001099711,8
0.51867,8.0,0.923266,0.000464,0.814577,67,0.003899516,8
0.16391,11.789826,0.994737,0.000128,1.121275,68,0.0039738207,8
0.345964,4.242641,0.892916,8.4e-05,1.096405,69,0.00080546405,8
0.386713,38.923001,0.99718,0.000412,0.158443,70,0.004728758,8
0.467813,48.010416,0.984673,0.001088,1.128152,71,0.01132108,8
0.56756,58.906706,0.948881,0.000733,0.549411,72,0.0051032538,8
0.675196,5.196152,0.879901,0.000641,0.594127,73,0.0040332647,8
0.095783,37.107951,0.834288,0.000129,2.749808,74,0.009983594,8
0.711262,21.931712,0.948188,0.00109,0.185318,75,0.0064258794,8
0.549251,16.431677,0.990014,0.000836,0.400702,76,0.006482351,8
0.644678,7.549834,0.969715,0.000799,0.400622,77,0.005106226,8
0.622333,66.151342,0.980319,0.001058,0.524975,78,0.0070322067,8
0.440241,29.698485,0.780739,0.0002,0.67334,79,0.0013493752,8
0.46281,14.96663,0.970895,0.000453,0.637455,80,0.0040154317,8
0.683184,4.242641,0.986821,0.00052,0.278574,81,0.0028562767,8
0.546233,45.221676,0.864726,0.000258,0.567485,82,0.0019705633,8
0.604603,5.385165,0.900628,0.000451,0.57678,83,0.003123774,8
0.315238,14.177447,0.908571,0.000225,1.388457,84,0.0034061323,8
0.453284,51.048996,0.969473,0.001055,0.711722,85,0.010902001,8
0.48616,9.0,0.89381,0.000358,0.933497,86,0.0026393067,8
0.579648,33.54102,0.977638,0.001497,0.418771,87,0.0120938495,8
0.670082,7.28011,0.993437,0.001457,0.312996,88,0.009222712,8
0.41194,4.472136,0.571144,0.000167,0.368969,89,0.0008530191,8
0.541718,36.482873,0.936981,0.001284,0.765495,90,0.010230285,8
0.689903,14.0,0.994128,0.002393,0.147686,91,0.015598064,8
0.474354,22.113344,0.935142,0.00135,1.140766,92,0.0131133115,8
0.614802,65.222695,0.963511,0.001226,0.462699,93,0.008319166,8
0.558395,60.564016,0.932907,0.001059,0.708346,94,0.007810921,8
0.087912,14.035669,0.681319,1.1e-05,2.415462,95,0.0007133261,8
0.637838,2.44949,0.972973,0.000251,0.233358,96,0.0013374864,8
0.546207,52.497619,0.990345,0.000167,0.773375,97,0.001067017,8
0.682635,42.107007,0.967066,0.00101,0.369726,98,0.0057601086,8
